msg_id,user_id,user_nick_name,user_msg_count,user_points,user_level,topic,Company,message,Date,Time,msg_like_count,msg_reply_count,msg_repost_count,urlThread,urlTopic,NSE_current_price,NSE_price_change,NSE_price_change_percentage,BSE_current_price,BSE_price_change,BSE_price_change_percentage,Post,sentiment,sentiment_score
112019470,anil196314,aniliyo,1158,771,1,Kotak Mahindra,Kotak Mahindra,shorters bewarekotak after G20 meet outcome will flare up more due to shirters addition in septseried positive outcome of summitdont underestimate kotak2000 is coming very soonshorters better cover now and stay awayi feel,2023-08-28,12:38:35,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110219470112019470html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1788.389892578125,11.487409749547624,0.6464850975536537,1788.4359130859375,14.33423332207326,0.8079713516747907,shorters bewarekotak after G20 meet outcome will flare up more due to shirters addition in septseried positive outcome of summitdont underestimate kotak2000 is coming very soonshorters better cover now and stay awayi feel,positive,0.7904
112017322,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,we have certainly no choice but to go beyond capital which expects returns to capital which is willing to take the losses says kotak mahindra bank md,2023-08-28,11:09:19,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110217322112017322html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1788.389892578125,11.487409749547624,0.6464850975536537,1788.4359130859375,14.33423332207326,0.8079713516747907,we have certainly no choice but to go beyond capital which expects returns to capital which is willing to take the losses says kotak mahindra bank md,positive,0.7878
112021884,teslaykwm,tesla24etf,877,685,0,Kotak Mahindra,Kotak Mahindra,slowing down is over  upward journey looking slow but steady  will reach 1950 before expiry may it achieve tgt of 2100 by 10th September better to add and wait for reasonably good profit that is very much assured,2023-08-28,14:17:43,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110221246112021884html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1788.389892578125,11.487409749547624,0.6464850975536537,1788.4359130859375,14.33423332207326,0.8079713516747907,slowing down is over  upward journey looking slow but steady  will reach 1950 before expiry may it achieve tgt of 2100 by 10th September better to add and wait for reasonably good profit that is very much assured,positive,0.7293
112034866,cX0Rv5MW9m,CDL,2678,1909,0,Kotak Mahindra,Kotak Mahindra,Sell kotak bank at current price,2023-08-29,11:20:33,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110234866112034866html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1781.1478271484375,-13.834812550454444,-0.7707491005470244,1779.9451904296875,-11.13779227625878,-0.6218468035150408,Sell kotak bank at current price,neutral,0.9446
112033786,A6brrcrV9B,mjaiswal304,1458,637,0,Kotak Mahindra,Kotak Mahindra,kotak bank 1800 se 1820 tak bar bar resistance milega multiple time future Short karke 10rs target liya ja sakta hai but target 10rs le rahe ho to sl bhi 5 to 10rs jarur lagana and small traders only 1 lot me karna and intraday stbt k sath Short time position bhi le sakte hai 1850 k paar jane par only longtime k liye buy,2023-08-29,10:43:43,0,1,1,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110233786112033786html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1781.1478271484375,-13.834812550454444,-0.7707491005470244,1779.9451904296875,-11.13779227625878,-0.6218468035150408,kotak bank 1800 se 1820 tak bar bar resistance milega multiple time future Short karke 10rs target liya ja sakta hai but target 10rs le rahe ho to sl bhi 5 to 10rs jarur lagana and small traders only 1 lot me karna and intraday stbt k sath Short time position bhi le sakte hai 1850 k paar jane par only longtime k liye buy,neutral,0.9006
112045694,teslaykwm,tesla24etf,877,685,0,Kotak Mahindra,Kotak Mahindra,MK Global 2000 KR Chouksey 2360 LTP is around 1730 means 20 up fromnist Tgt 32  Up from KR chiuksey tgt price  in avg of 2 26 or even half of that 13 hike tobanata hai  with in 4 weeks  one may thinknwhat to do  US MKT ALSO AT HIGHER SIDE  TOMORROW MAY BE DAY FOR KOTAK  RIL  ITC  INDIA BUL REAL STATE  VEDL ETC,2023-08-29,23:44:24,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110245694112045694html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1781.1478271484375,-13.834812550454444,-0.7707491005470244,1779.9451904296875,-11.13779227625878,-0.6218468035150408,MK Global 2000 KR Chouksey 2360 LTP is around 1730 means 20 up fromnist Tgt 32  Up from KR chiuksey tgt price  in avg of 2 26 or even half of that 13 hike tobanata hai  with in 4 weeks  one may thinknwhat to do  US MKT ALSO AT HIGHER SIDE  TOMORROW MAY BE DAY FOR KOTAK  RIL  ITC  INDIA BUL REAL STATE  VEDL ETC,positive,0.8976
112041128,xgUrCUszud,1995vignanashak,424,313,0,Kotak Mahindra,Kotak Mahindra,I think hdfcbanktcsinfy and itchul reliance are the bluechip stocks good to buy now and one can expect min 1015 roi per annum with good dividend yield and kotak bank is very very risky with no dividend and stock price apriciation so recommend only bluechip stocks,2023-08-29,15:44:09,0,0,1,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110241128112041128html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1781.1478271484375,-13.834812550454444,-0.7707491005470244,1779.9451904296875,-11.13779227625878,-0.6218468035150408,I think hdfcbanktcsinfy and itchul reliance are the bluechip stocks good to buy now and one can expect min 1015 roi per annum with good dividend yield and kotak bank is very very risky with no dividend and stock price apriciation so recommend only bluechip stocks,neutral,0.7746
112060832,Isctn3qrt9,Guruchandy,373,131,0,Kotak Mahindra,Kotak Mahindra,every one sitting with huge loss ðŸðŸ no changes in past 3 years Im going to book my tower going to cross 200rs,2023-08-30,22:53:13,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110260832112060832html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1772.956787109375,-16.082348636400866,-0.8989377769926091,1773.802001953125,-9.339718661156668,-0.5237788198875852,every one sitting with huge loss ðŸðŸ no changes in past 3 years Im going to book my tower going to cross 200rs,neutral,0.866
112057742,mymoney76,BangBang,33,5,0,Kotak Mahindra,Kotak Mahindra,Poor customer service will take this bank downArrogant policies regular fights with RBIthere are better options available to bank with,2023-08-30,16:51:39,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110257742112057742html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1772.956787109375,-16.082348636400866,-0.8989377769926091,1773.802001953125,-9.339718661156668,-0.5237788198875852,Poor customer service will take this bank downArrogant policies regular fights with RBIthere are better options available to bank with,negative,0.938
112050846,pMvSlUBHXr,PK83,160,11,0,Kotak Mahindra,Kotak Mahindra,most irritating stock to consider  no value moment at all,2023-08-30,11:09:26,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110250846112050846html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1772.956787109375,-16.082348636400866,-0.8989377769926091,1773.802001953125,-9.339718661156668,-0.5237788198875852,most irritating stock to consider  no value moment at all,neutral,0.8882
112050196,cX0Rv5MW9m,CDL,2678,1909,0,Kotak Mahindra,Kotak Mahindra,buy kotak bank at current price,2023-08-30,10:45:46,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110250196112050196html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1772.956787109375,-16.082348636400866,-0.8989377769926091,1773.802001953125,-9.339718661156668,-0.5237788198875852,buy kotak bank at current price,neutral,0.9428
112049116,nisksh,NisKsh,98,58,0,Kotak Mahindra,Kotak Mahindra,ye kahi nahi jane wala bas 1785 ke aas paas ghumega like a snail,2023-08-30,10:04:31,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110233786112049116html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1772.956787109375,-16.082348636400866,-0.8989377769926091,1773.802001953125,-9.339718661156668,-0.5237788198875852,ye kahi nahi jane wala bas 1785 ke aas paas ghumega like a snail,neutral,0.8852
112051206,cX0Rv5MW9m,CDL,2678,1909,0,Kotak Mahindra,Kotak Mahindra,Bank nifty August expiry Target around 45200,2023-08-30,11:23:23,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110251206112051206html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1772.956787109375,-16.082348636400866,-0.8989377769926091,1773.802001953125,-9.339718661156668,-0.5237788198875852,Bank nifty August expiry Target around 45200,neutral,0.8182
112062540,A6brrcrV9B,mjaiswal304,1458,637,0,Kotak Mahindra,Kotak Mahindra,escorts kubota aage nikal gaya kotak bank se 1 year ago both are the trading at same price but todays Kotak trading below 2000 and Escort trading above 3000 whats kotak business,2023-08-31,08:47:53,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110262540112062540html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1756.824462890625,-16.13234283832594,-0.9099117804899444,1757.669677734375,-16.132307684202488,-0.9094762446325498,escorts kubota aage nikal gaya kotak bank se 1 year ago both are the trading at same price but todays Kotak trading below 2000 and Escort trading above 3000 whats kotak business,neutral,0.9431
112063052,nimishpanchal,nimishpanchal,80,46,0,Kotak Mahindra,Kotak Mahindra,whats the issue with Kotak Bank why is it falling each day Is something wrong with the stock price and will it fall more,2023-08-31,09:22:45,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110263052112063052html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1756.824462890625,-16.13234283832594,-0.9099117804899444,1757.669677734375,-16.132307684202488,-0.9094762446325498,whats the issue with Kotak Bank why is it falling each day Is something wrong with the stock price and will it fall more,negative,0.8113
112067756,nishchris,nishchris,187,131,0,Kotak Mahindra,Kotak Mahindra,kotak maata ka problem hai ki uska baap budha ho gaya hai budha ek jamane mein inclusive india growth story ka baat karta tha but abhi rbi ka saath har dum jhagdta hai december ka baad kaun topi pahenega market ko pata nahin hai tab tak maata sabko dubeiga lagta hai aur kuch naya news hai toh bolo bhai kotak maata ke bare mein,2023-08-31,12:05:36,1,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110267756112067756html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1756.824462890625,-16.13234283832594,-0.9099117804899444,1757.669677734375,-16.132307684202488,-0.9094762446325498,kotak maata ka problem hai ki uska baap budha ho gaya hai budha ek jamane mein inclusive india growth story ka baat karta tha but abhi rbi ka saath har dum jhagdta hai december ka baad kaun topi pahenega market ko pata nahin hai tab tak maata sabko dubeiga lagta hai aur kuch naya news hai toh bolo bhai kotak maata ke bare mein,neutral,0.8506
112072562,vikramwadekar87,vicky8785,99,71,0,Kotak Mahindra,Kotak Mahindra,sold another 3 lot of futures It will go till 1650,2023-08-31,15:35:34,1,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110272562112072562html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1756.824462890625,-16.13234283832594,-0.9099117804899444,1757.669677734375,-16.132307684202488,-0.9094762446325498,sold another 3 lot of futures It will go till 1650,neutral,0.9134
112074030,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,Financial inclusion push Kotak Mahindra Bank investing in technology cautious on cyber security says official,2023-08-31,17:54:13,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110274030112074030html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1756.824462890625,-16.13234283832594,-0.9099117804899444,1757.669677734375,-16.132307684202488,-0.9094762446325498,Financial inclusion push Kotak Mahindra Bank investing in technology cautious on cyber security says official,positive,0.7214
112076744,sravi24,Ravi24,1132,793,1,Kotak Mahindra,Kotak Mahindra,Kotak Bottom in place short as much as you can n rest kotak will tell u what it can do Target remains 2300 1 year,2023-08-31,22:09:33,2,1,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110276744112076744html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1756.824462890625,-16.13234283832594,-0.9099117804899444,1757.669677734375,-16.132307684202488,-0.9094762446325498,Kotak Bottom in place short as much as you can n rest kotak will tell u what it can do Target remains 2300 1 year,neutral,0.9325
112091890,bhavesh0880,bhavesh0880,35,12,0,Kotak Mahindra,Kotak Mahindra,I think Mr Udai should split stock to Rs 2 than see it may triple from here within 2 yearsHope this msg goes to Mr Udai Kotak,2023-09-01,18:07:04,2,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110291890112091890html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,I think Mr Udai should split stock to Rs 2 than see it may triple from here within 2 yearsHope this msg goes to Mr Udai Kotak,neutral,0.8208
112089374,38T6GWvxJf,ashish18scs,9,6,0,Kotak Mahindra,Kotak Mahindra,sanse phele girne ki ise padi reheti hai,2023-09-01,14:51:31,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110289374112089374html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,sanse phele girne ki ise padi reheti hai,neutral,0.9299
112088428,anil196314,aniliyo,1158,771,1,Kotak Mahindra,Kotak Mahindra,kotak is best now since too many shorts are thereIt is one amongst the best core banking the countryWith its subsidiaries doing very wellits s gem,2023-09-01,14:17:05,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110288428112088428html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,kotak is best now since too many shorts are thereIt is one amongst the best core banking the countryWith its subsidiaries doing very wellits s gem,positive,0.8845
112088352,cX0Rv5MW9m,CDL,2678,1909,0,Kotak Mahindra,Kotak Mahindra,Kotak bank is unable to break 1800 level,2023-09-01,14:14:14,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110288352112088352html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Kotak bank is unable to break 1800 level,negative,0.6682
112081640,C5c19lsR6x,TRADEPRACTICE,152,69,0,Kotak Mahindra,Kotak Mahindra,WHATS WRONG WITH KOTAK BANK SHARE PRICE INSPITE OFGOOD RESULTS CANT IT DIGEST UDAYS RETIREMENT IS THE BANK LOST ITS STEAM DONT THEY HAVE ANY GOOD LEADER LIKE ADITYA PURI,2023-09-01,10:24:23,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110281640112081640html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,WHATS WRONG WITH KOTAK BANK SHARE PRICE INSPITE OFGOOD RESULTS CANT IT DIGEST UDAYS RETIREMENT IS THE BANK LOST ITS STEAM DONT THEY HAVE ANY GOOD LEADER LIKE ADITYA PURI,negative,0.8358
112098100,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,Uday Kotak resigns as Kotak Mahindra Bank MD,2023-09-02,17:09:08,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110298100112098100html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Uday Kotak resigns as Kotak Mahindra Bank MD,neutral,0.4961
112098102,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,As an interim arrangement Dipak Gupta the Joint Managing Director will carry out the duties of the Managing Director,2023-09-02,17:09:25,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110298102112098102html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,As an interim arrangement Dipak Gupta the Joint Managing Director will carry out the duties of the Managing Director,neutral,0.9463
112098116,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,Kotak in a communication on social media on September 2 said he is stepping down to facilitate the succession plan at the bank,2023-09-02,17:12:12,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110298116112098116html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Kotak in a communication on social media on September 2 said he is stepping down to facilitate the succession plan at the bank,neutral,0.7338
112098120,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,Dipak Gupta who will succeed Uday Kotak as interim chief at Kotak Mahindra Bank,2023-09-02,17:12:54,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110298120112098120html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Dipak Gupta who will succeed Uday Kotak as interim chief at Kotak Mahindra Bank,neutral,0.9274
112098132,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,Gupta will need to also assure investors and depositors of smooth handling of the bank till the leadership transition is complete Uday Kotak has been heading the organisation since its inception and there is no clarity yet about the new CEO Gupta however is no stranger to challenges,2023-09-02,17:14:11,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110298132112098132html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Gupta will need to also assure investors and depositors of smooth handling of the bank till the leadership transition is complete Uday Kotak has been heading the organisation since its inception and there is no clarity yet about the new CEO Gupta however is no stranger to challenges,neutral,0.9096
112098134,LbsOPAJlQC,kamal20,124041,2842,0,Kotak Mahindra,Kotak Mahindra,Gupta who wears a lot of hats at the bank as head of IT cyber security customer experience and business intelligence currently serves as the joint managing director,2023-09-02,17:14:17,0,0,0,httpsmmbmoneycontrolcomforumtopicskotakmahindrathreadmessage110298134112098134html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Gupta who wears a lot of hats at the bank as head of IT cyber security customer experience and business intelligence currently serves as the joint managing director,neutral,0.9493
112098222,cps9963,cps9963,1,0,0,Kotak Mahindra,Kotak Mahindra,Uday Kotak srep down from MDCEO post What will be the effect on Kotak Share price on Monday Price will go up or down,2023-09-02,17:34:29,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110298222112098222html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Uday Kotak srep down from MDCEO post What will be the effect on Kotak Share price on Monday Price will go up or down,neutral,0.7461
112098238,yC8caIXJRd,Reghuvarier,68,17,0,Kotak Mahindra,Kotak Mahindra,may open with 34 cut and will close in green on monday,2023-09-02,17:41:16,0,0,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110298238112098238html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,may open with 34 cut and will close in green on monday,neutral,0.8038
112098754,sravi24,Ravi24,1132,793,1,Kotak Mahindra,Kotak Mahindra,Public has v v less holding mainly FIIs and DIIs they know the valuation and business game People and public who have less than 00000001 cannot make it fall or go up by even 2 bucks,2023-09-02,19:39:40,0,1,0,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindrathreadmessage110298754112098754html,httpsmmbmoneycontrolcomforumtopicsstockskotakmahindra3441html,1769.160888671875,7.192068313034724,0.4081836312841221,1769.35693359375,6.293137677829918,0.356943276381023,Public has v v less holding mainly FIIs and DIIs they know the valuation and business game People and public who have less than 00000001 cannot make it fall or go up by even 2 bucks,negative,0.6131
